label,text
快晴,2008/2/13
快晴,2008/2/14
晴,2008/2/15
晴後一時曇,2008/2/16
晴時々曇,2008/2/17
快晴,2008/2/18
晴,2008/2/19
快晴,2008/2/20
快晴,2008/2/21
晴後一時薄曇,2008/2/22
晴後一時曇,2008/2/23
晴,2008/2/24
快晴,2008/2/25
曇一時晴,2008/2/26
晴後一時曇,2008/2/27
快晴,2008/2/28
晴,2008/2/29
晴時々曇,2008/3/1
薄曇一時晴,2008/3/2
晴時々曇一時雨,2008/3/3
晴後一時曇,2008/3/4
曇後晴,2008/3/5
晴,2008/3/6
晴後一時雨、雷を伴う,2008/3/7
快晴,2008/3/8
晴時々薄曇,2008/3/9
雨後曇一時晴,2008/3/10
晴,2008/3/11
晴,2008/3/12
晴,2008/3/13
雨時々曇,2008/3/14
晴,2008/3/15
曇後晴,2008/3/16
曇,2008/3/17
晴一時曇,2008/3/18
曇後雨,2008/3/19
雨,2008/3/20
曇一時雨,2008/3/21
快晴,2008/3/22
薄曇時々晴,2008/3/23
雨後曇,2008/3/24
晴,2008/3/25
晴一時曇,2008/3/26
晴時々曇,2008/3/27
曇時々晴一時雨,2008/3/28
晴後薄曇,2008/3/29
曇後雨,2008/3/30
雨後晴,2008/3/31
快晴,2008/4/1
晴後薄曇,2008/4/2
晴,2008/4/3
晴時々薄曇,2008/4/4
薄曇後一時晴,2008/4/5
快晴,2008/4/6
曇時々雨一時晴,2008/4/7
大雨、雷を伴う,2008/4/8
曇,2008/4/9
雨,2008/4/10
晴一時雨,2008/4/11
曇時々晴,2008/4/12
雨時々曇,2008/4/13
雨後晴,2008/4/14
晴,2008/4/15
曇一時晴,2008/4/16
曇後雨,2008/4/17
大雨,2008/4/18
曇時々雨,2008/4/19
曇,2008/4/20
曇後時々晴,2008/4/21
晴,2008/4/22
晴時々曇,2008/4/23
曇時々雨,2008/4/24
曇後晴,2008/4/25
曇後雨,2008/4/26
曇一時雨後晴,2008/4/27
薄曇後一時晴,2008/4/28
曇後晴,2008/4/29
快晴,2008/4/30
薄曇,2008/5/1
曇時々雨,2008/5/2
雨後曇一時晴,2008/5/3
曇後一時雨,2008/5/4
曇後一時雨,2008/5/5
快晴,2008/5/6
晴,2008/5/7
薄曇一時晴,2008/5/8
曇,2008/5/9
雨,2008/5/10
雨後曇,2008/5/11
曇,2008/5/12
雨時々曇,2008/5/13
雨後曇,2008/5/14
晴時々薄曇,2008/5/15
薄曇後時々晴,2008/5/16
晴時々曇後一時雨,2008/5/17
晴時々薄曇,2008/5/18
曇,2008/5/19
大雨後曇,2008/5/20
晴,2008/5/21
薄曇時々晴,2008/5/22
薄曇一時晴,2008/5/23
曇後一時雨,2008/5/24
雨後曇,2008/5/25
晴時々曇,2008/5/26
晴,2008/5/27
曇,2008/5/28
雨,2008/5/29
雨後曇,2008/5/30
雨,2008/5/31
晴後時々薄曇,2008/6/1
曇後一時雨,2008/6/2
雨,2008/6/3
曇後一時晴,2008/6/4
曇時々雨,2008/6/5
薄曇時々晴,2008/6/6
曇,2008/6/7
曇,2008/6/8
雨後時々曇、雷を伴う,2008/6/9
晴時々薄曇,2008/6/10
曇後時々晴,2008/6/11
雨後一時薄曇,2008/6/12
快晴,2008/6/13
薄曇,2008/6/14
薄曇一時晴,2008/6/15
曇後晴,2008/6/16
曇,2008/6/17
曇,2008/6/18
曇後一時雨,2008/6/19
曇一時雨,2008/6/20
曇時々雨,2008/6/21
曇一時霧雨後雨,2008/6/22
曇後一時雨,2008/6/23
薄曇時々晴,2008/6/24
曇,2008/6/25
雨後時々曇,2008/6/26
曇,2008/6/27
曇,2008/6/28
雨,2008/6/29
曇時々雨後一時晴,2008/6/30
薄曇後一時晴,2008/7/1
薄曇時々晴,2008/7/2
曇,2008/7/3
曇一時雨後晴,2008/7/4
薄曇後晴,2008/7/5
曇,2008/7/6
雨時々曇,2008/7/7
曇時々雨,2008/7/8
曇,2008/7/9
曇,2008/7/10
曇後一時晴,2008/7/11
薄曇時々晴、雷を伴う,2008/7/12
薄曇時々晴,2008/7/13
曇後一時晴、雷を伴う,2008/7/14
曇,2008/7/15
曇後晴,2008/7/16
曇後晴,2008/7/17
曇後時々雨、雷を伴う,2008/7/18
曇後時々晴,2008/7/19
晴一時曇,2008/7/20
曇後一時晴,2008/7/21
晴一時曇,2008/7/22
曇後晴,2008/7/23
曇後一時晴,2008/7/24
晴時々曇,2008/7/25
曇,2008/7/26
曇後一時雨,2008/7/27
曇一時晴,2008/7/28
晴時々曇,2008/7/29
晴時々曇,2008/7/30
曇後一時晴,2008/7/31
曇後一時晴,2008/8/1
曇後晴,2008/8/2
晴,2008/8/3
曇時々晴,2008/8/4
大雨時々曇、雷を伴う,2008/8/5
晴時々曇,2008/8/6
晴後一時薄曇,2008/8/7
晴後一時薄曇,2008/8/8
曇,2008/8/9
曇,2008/8/10
曇後晴,2008/8/11
曇時々晴,2008/8/12
晴時々曇,2008/8/13
晴時々薄曇,2008/8/14
晴時々薄曇,2008/8/15
曇時々晴後一時雨、雷を伴う,2008/8/16
雨一時曇,2008/8/17
曇後時々晴,2008/8/18
薄曇一時晴,2008/8/19
曇時々晴,2008/8/20
曇一時晴,2008/8/21
曇一時晴,2008/8/22
雨時々曇,2008/8/23
雨時々曇,2008/8/24
雨時々曇,2008/8/25
雨後一時曇,2008/8/26
曇一時晴,2008/8/27
曇後一時雨、雷を伴う,2008/8/28
曇後一時晴,2008/8/29
曇時々雨,2008/8/30
晴時々曇一時雨,2008/8/31
曇後時々晴,2008/9/1
晴一時曇,2008/9/2
晴,2008/9/3
曇,2008/9/4
曇後一時晴,2008/9/5
曇後晴,2008/9/6
曇時々晴一時雨、雷を伴う,2008/9/7
晴時々曇,2008/9/8
快晴,2008/9/9
晴,2008/9/10
曇時々雨,2008/9/11
晴,2008/9/12
晴後一時曇,2008/9/13
曇時々晴一時雨,2008/9/14
曇,2008/9/15
雨時々曇後晴,2008/9/16
晴時々曇,2008/9/17
雨,2008/9/18
雨時々曇,2008/9/19
曇時々晴,2008/9/20
曇後雨,2008/9/21
雨後曇、雷を伴う,2008/9/22
曇時々晴,2008/9/23
晴,2008/9/24
曇後一時晴,2008/9/25
曇一時雨,2008/9/26
曇,2008/9/27
曇後一時雨,2008/9/28
雨,2008/9/29
雨後一時曇,2008/9/30
曇一時雨,2008/10/1
快晴,2008/10/2
曇後時々晴,2008/10/3
晴,2008/10/4
曇一時晴,2008/10/5
雨後曇,2008/10/6
曇,2008/10/7
雨時々曇,2008/10/8
晴時々曇,2008/10/9
晴後曇一時雨,2008/10/10
雨後曇時々晴,2008/10/11
晴後曇,2008/10/12
曇後晴,2008/10/13
曇後雨,2008/10/14
曇後晴,2008/10/15
晴,2008/10/16
晴後曇,2008/10/17
晴時々曇,2008/10/18
晴後曇,2008/10/19
晴後薄曇,2008/10/20
晴,2008/10/21
曇一時晴,2008/10/22
曇後雨,2008/10/23
大雨,2008/10/24
曇,2008/10/25
曇時々雨,2008/10/26
晴後時々曇一時雨、雷を伴う,2008/10/27
快晴,2008/10/28
晴時々薄曇,2008/10/29
曇後晴,2008/10/30
曇,2008/10/31
快晴,2008/11/1
薄曇後時々晴,2008/11/2
曇,2008/11/3
薄曇後晴,2008/11/4
曇時々晴,2008/11/5
薄曇,2008/11/6
曇一時雨後晴,2008/11/7
曇時々雨,2008/11/8
曇時々雨,2008/11/9
曇一時雨,2008/11/10
曇,2008/11/11
曇後雨,2008/11/12
快晴,2008/11/13
曇後晴,2008/11/14
曇後一時雨,2008/11/15
雨後一時曇,2008/11/16
晴時々曇,2008/11/17
晴時々薄曇,2008/11/18
晴,2008/11/19
快晴,2008/11/20
快晴,2008/11/21
晴後一時曇,2008/11/22
晴一時曇,2008/11/23
曇後雨,2008/11/24
晴時々曇,2008/11/25
晴後一時薄曇,2008/11/26
雨時々曇,2008/11/27
曇一時雨後晴,2008/11/28
晴,2008/11/29
快晴,2008/11/30
晴後一時曇,2008/12/1
曇後一時雨,2008/12/2
快晴,2008/12/3
快晴,2008/12/4
曇後一時雨、雷を伴う,2008/12/5
晴,2008/12/6
快晴,2008/12/7
曇時々晴,2008/12/8
曇後一時雨,2008/12/9
晴時々曇,2008/12/10
薄曇時々晴,2008/12/11
快晴,2008/12/12
曇後時々晴,2008/12/13
雨後時々曇一時晴,2008/12/14
快晴,2008/12/15
晴,2008/12/16
雨一時曇,2008/12/17
快晴,2008/12/18
晴,2008/12/19
晴,2008/12/20
晴,2008/12/21
曇時々晴後一時雨,2008/12/22
曇後晴,2008/12/23
曇一時晴,2008/12/24
晴一時薄曇,2008/12/25
晴,2008/12/26
快晴,2008/12/27
快晴,2008/12/28
快晴,2008/12/29
快晴,2008/12/30
快晴,2008/12/31
快晴,2009/1/1
快晴,2009/1/2
快晴,2009/1/3
快晴,2009/1/4
晴後一時曇,2009/1/5
晴後一時薄曇,2009/1/6
薄曇時々晴,2009/1/7
晴時々薄曇,2009/1/8
雨、みぞれを伴う,2009/1/9
晴一時曇,2009/1/10
快晴,2009/1/11
晴時々曇一時雨、あられを伴う,2009/1/12
晴,2009/1/13
快晴,2009/1/14
快晴,2009/1/15
快晴,2009/1/16
快晴,2009/1/17
曇一時雨,2009/1/18
晴一時曇,2009/1/19
曇,2009/1/20
曇後一時雨,2009/1/21
霧雨時々雨,2009/1/22
雨後曇一時晴,2009/1/23
曇一時晴,2009/1/24
快晴,2009/1/25
薄曇時々晴,2009/1/26
晴後薄曇,2009/1/27
曇後一時雨,2009/1/28
曇,2009/1/29
雨,2009/1/30
雨後時々曇,2009/1/31
快晴,2009/2/1
晴後曇,2009/2/2
晴時々薄曇,2009/2/3
曇,2009/2/4
曇後時々晴,2009/2/5
快晴,2009/2/6
晴一時曇,2009/2/7
快晴,2009/2/8
曇,2009/2/9
晴後一時曇,2009/2/10
曇一時雨,2009/2/11
晴,2009/2/12
曇,2009/2/13
晴一時曇,2009/2/14
曇一時晴,2009/2/15
曇時々晴,2009/2/16
晴,2009/2/17
晴後一時曇,2009/2/18
晴時々薄曇,2009/2/19
雨一時みぞれ後晴,2009/2/20
快晴,2009/2/21
晴後薄曇,2009/2/22
雨後一時晴,2009/2/23
曇後雨,2009/2/24
曇時々雨,2009/2/25
雨時々曇,2009/2/26
雨時々雪一時みぞれ,2009/2/27
曇,2009/2/28
曇時々雨,2009/3/1
快晴,2009/3/2
曇後時々雨一時みぞれ,2009/3/3
曇後雨,2009/3/4
晴後薄曇,2009/3/5
大雨,2009/3/6
晴時々曇,2009/3/7
曇,2009/3/8
曇,2009/3/9
晴時々曇一時雨,2009/3/10
薄曇,2009/3/11
快晴,2009/3/12
曇後一時雨,2009/3/13
雨後一時曇,2009/3/14
快晴,2009/3/15
晴,2009/3/16
快晴,2009/3/17
晴後一時薄曇,2009/3/18
晴後一時薄曇,2009/3/19
曇時々雨後晴,2009/3/20
快晴,2009/3/21
曇後雨,2009/3/22
晴後曇,2009/3/23
曇時々雨一時晴,2009/3/24
雨時々曇,2009/3/25
曇一時雪後晴,2009/3/26
晴後曇,2009/3/27
曇後一時晴,2009/3/28
薄曇後一時晴,2009/3/29
快晴,2009/3/30
曇後一時晴,2009/3/31
雨時々曇,2009/4/1
晴一時曇,2009/4/2
晴後一時薄曇,2009/4/3
曇時々晴,2009/4/4
薄曇,2009/4/5
快晴,2009/4/6
快晴,2009/4/7
薄曇後一時晴,2009/4/8
快晴,2009/4/9
快晴,2009/4/10
快晴,2009/4/11
薄曇後一時晴,2009/4/12
晴後薄曇,2009/4/13
曇後雨,2009/4/14
快晴,2009/4/15
晴時々曇,2009/4/16
曇後雨,2009/4/17
曇,2009/4/18
晴一時薄曇,2009/4/19
曇一時晴,2009/4/20
曇後雨,2009/4/21
晴後時々曇,2009/4/22
晴,2009/4/23
曇,2009/4/24
大雨,2009/4/25
晴一時曇,2009/4/26
晴後一時曇,2009/4/27
快晴,2009/4/28
快晴,2009/4/29
快晴,2009/4/30
晴時々薄曇,2009/5/1
快晴,2009/5/2
薄曇,2009/5/3
薄曇,2009/5/4
雨時々曇,2009/5/5
雨時々曇,2009/5/6
雨,2009/5/7
雨時々曇、雷を伴う,2009/5/8
晴時々薄曇,2009/5/9
晴時々薄曇,2009/5/10
薄曇,2009/5/11
曇,2009/5/12
曇後一時晴,2009/5/13
快晴,2009/5/14
薄曇一時晴,2009/5/15
曇一時雨,2009/5/16
雨後曇,2009/5/17
薄曇時々晴,2009/5/18
薄曇,2009/5/19
快晴,2009/5/20
薄曇一時晴,2009/5/21
晴時々曇,2009/5/22
曇,2009/5/23
雨時々曇,2009/5/24
曇後晴,2009/5/25
薄曇時々晴,2009/5/26
薄曇時々晴,2009/5/27
雨,2009/5/28
雨後一時曇,2009/5/29
雨後曇,2009/5/30
雨時々曇,2009/5/31
曇時々雨後一時晴,2009/6/1
薄曇一時晴,2009/6/2
曇,2009/6/3
曇,2009/6/4
雨時々曇,2009/6/5
雨後曇,2009/6/6
晴,2009/6/7
曇時々雨,2009/6/8
曇,2009/6/9
曇,2009/6/10
雨後薄曇時々晴,2009/6/11
薄曇後時々晴,2009/6/12
曇後一時晴,2009/6/13
曇,2009/6/14
曇,2009/6/15
曇後一時雨,2009/6/16
曇後一時晴,2009/6/17
曇後時々雨,2009/6/18
曇後晴,2009/6/19
薄曇時々晴,2009/6/20
雨後一時曇,2009/6/21
曇後時々雨,2009/6/22
曇後晴,2009/6/23
大雨後曇,2009/6/24
曇後時々晴,2009/6/25
薄曇,2009/6/26
晴後薄曇,2009/6/27
曇後雨,2009/6/28
晴後薄曇,2009/6/29
曇時々雨,2009/6/30
曇,2009/7/1
雨時々霧雨一時曇,2009/7/2
曇,2009/7/3
曇後一時晴,2009/7/4
曇,2009/7/5
雨時々曇,2009/7/6
薄曇,2009/7/7
雨時々曇,2009/7/8
曇時々雨,2009/7/9
曇,2009/7/10
曇,2009/7/11
曇後晴,2009/7/12
曇後時々晴,2009/7/13
曇時々晴,2009/7/14
薄曇時々晴,2009/7/15
晴時々薄曇,2009/7/16
曇一時雨,2009/7/17
曇時々雨,2009/7/18
曇一時雨,2009/7/19
曇後一時晴,2009/7/20
雨一時曇,2009/7/21
雨時々曇,2009/7/22
曇時々雨,2009/7/23
雨時々曇、雷を伴う,2009/7/24
曇後晴,2009/7/25
晴,2009/7/26
曇時々雨一時晴,2009/7/27
曇後時々雨,2009/7/28
曇,2009/7/29
薄曇後晴,2009/7/30
雨後曇,2009/7/31
曇後一時晴,2009/8/1
雨時々曇,2009/8/2
曇一時晴,2009/8/3
曇時々雨後一時晴,2009/8/4
曇一時晴,2009/8/5
曇時々雨,2009/8/6
曇一時晴,2009/8/7
曇,2009/8/8
曇後一時雨、雷を伴う,2009/8/9
大雨後曇,2009/8/10
曇時々雨一時晴,2009/8/11
晴時々曇,2009/8/12
曇一時雨後晴,2009/8/13
曇後一時晴,2009/8/14
晴,2009/8/15
晴,2009/8/16
晴,2009/8/17
曇時々晴,2009/8/18
薄曇一時晴,2009/8/19
薄曇時々晴,2009/8/20
曇後時々晴,2009/8/21
曇後時々晴,2009/8/22
曇時々晴後一時雨,2009/8/23
曇時々晴一時雨、雷を伴う,2009/8/24
晴時々曇,2009/8/25
曇後一時晴,2009/8/26
晴,2009/8/27
晴,2009/8/28
晴時々曇,2009/8/29
雨時々曇一時晴,2009/8/30
大雨,2009/8/31
晴時々曇,2009/9/1
曇一時雨,2009/9/2
曇,2009/9/3
曇,2009/9/4
晴一時曇,2009/9/5
晴,2009/9/6
晴,2009/9/7
曇時々晴,2009/9/8
曇時々雨,2009/9/9
晴時々薄曇,2009/9/10
薄曇,2009/9/11
雨時々曇,2009/9/12
曇後晴,2009/9/13
晴後時々薄曇,2009/9/14
曇一時雨,2009/9/15
晴一時曇,2009/9/16
晴,2009/9/17
曇後一時雨,2009/9/18
曇,2009/9/19
快晴,2009/9/20
曇,2009/9/21
曇一時晴,2009/9/22
曇一時晴,2009/9/23
晴,2009/9/24
晴,2009/9/25
曇後晴,2009/9/26
曇後一時晴,2009/9/27
曇時々晴,2009/9/28
曇時々雨,2009/9/29
雨,2009/9/30
曇後晴,2009/10/1
雨後一時曇,2009/10/2
雨時々曇一時晴,2009/10/3
晴一時曇,2009/10/4
雨一時曇,2009/10/5
雨,2009/10/6
雨,2009/10/7
雨一時曇後晴,2009/10/8
晴後曇,2009/10/9
曇時々雨後晴,2009/10/10
晴,2009/10/11
晴時々曇,2009/10/12
晴一時曇,2009/10/13
晴時々曇,2009/10/14
快晴,2009/10/15
晴,2009/10/16
曇後一時雨,2009/10/17
快晴,2009/10/18
晴,2009/10/19
晴後曇,2009/10/20
晴,2009/10/21
晴後曇,2009/10/22
曇時々晴,2009/10/23
曇後一時雨,2009/10/24
雨後曇,2009/10/25
大雨,2009/10/26
快晴,2009/10/27
晴一時薄曇,2009/10/28
曇後晴,2009/10/29
晴後一時薄曇,2009/10/30
晴後一時曇,2009/10/31
曇時々晴後一時雨,2009/11/1
曇時々雨,2009/11/2
快晴,2009/11/3
晴時々曇,2009/11/4
曇一時晴,2009/11/5
快晴,2009/11/6
晴一時曇,2009/11/7
曇後晴,2009/11/8
晴後薄曇,2009/11/9
晴後曇,2009/11/10
大雨,2009/11/11
曇,2009/11/12
曇後雨,2009/11/13
雨後曇,2009/11/14
快晴,2009/11/15
曇,2009/11/16
雨,2009/11/17
曇一時雨後晴,2009/11/18
曇後雨,2009/11/19
晴後曇,2009/11/20
晴一時曇,2009/11/21
曇時々雨,2009/11/22
晴一時曇,2009/11/23
曇一時晴,2009/11/24
雨後晴,2009/11/25
晴一時曇,2009/11/26
曇一時晴,2009/11/27
晴後一時曇,2009/11/28
晴後曇,2009/11/29
曇一時雨,2009/11/30
晴時々曇,2009/12/1
晴,2009/12/2
雨,2009/12/3
晴,2009/12/4
曇後雨,2009/12/5
快晴,2009/12/6
晴一時曇,2009/12/7
晴後一時曇,2009/12/8
曇,2009/12/9
晴,2009/12/10
雨,2009/12/11
曇後晴,2009/12/12
曇後一時雨,2009/12/13
曇後晴,2009/12/14
曇一時晴,2009/12/15
曇,2009/12/16
晴一時曇,2009/12/17
快晴,2009/12/18
晴,2009/12/19
快晴,2009/12/20
快晴,2009/12/21
晴,2009/12/22
快晴,2009/12/23
晴,2009/12/24
晴一時曇,2009/12/25
曇後晴,2009/12/26
薄曇一時晴,2009/12/27
曇後晴,2009/12/28
曇後晴,2009/12/29
曇後晴,2009/12/30
晴,2009/12/31
快晴,2010/1/1
快晴,2010/1/2
曇一時晴,2010/1/3
晴一時曇,2010/1/4
晴一時曇,2010/1/5
晴,2010/1/6
晴後一時曇,2010/1/7
晴,2010/1/8
快晴,2010/1/9
快晴,2010/1/10
曇後一時晴,2010/1/11
曇後雨一時みぞれ,2010/1/12
晴一時曇,2010/1/13
快晴,2010/1/14
快晴,2010/1/15
快晴,2010/1/16
快晴,2010/1/17
晴一時曇,2010/1/18
快晴,2010/1/19
晴後薄曇,2010/1/20
曇,2010/1/21
晴後時々曇,2010/1/22
晴一時薄曇,2010/1/23
快晴,2010/1/24
晴,2010/1/25
快晴,2010/1/26
晴後一時薄曇,2010/1/27
曇後一時雨,2010/1/28
晴後時々曇,2010/1/29
晴一時曇,2010/1/30
晴時々薄曇,2010/1/31
曇後雨,2010/2/1
曇時々晴,2010/2/2
晴時々曇,2010/2/3
晴,2010/2/4
晴,2010/2/5
晴,2010/2/6
快晴,2010/2/7
晴時々薄曇,2010/2/8
晴後薄曇,2010/2/9
曇後一時雨,2010/2/10
雨時々曇,2010/2/11
曇時々雪一時雨,2010/2/12
雪後みぞれ,2010/2/13
晴後曇,2010/2/14
雨一時曇,2010/2/15
曇時々雨一時雪,2010/2/16
曇,2010/2/17
曇一時雪,2010/2/18
曇後時々晴,2010/2/19
快晴,2010/2/20
晴後時々曇,2010/2/21
曇後一時晴,2010/2/22
薄曇後晴,2010/2/23
晴一時曇,2010/2/24
晴時々薄曇,2010/2/25
曇後雨,2010/2/26
雨時々曇,2010/2/27
雨一時みぞれ後晴,2010/2/28
曇,2010/3/1
曇,2010/3/2
晴後時々曇,2010/3/3
曇後一時雨,2010/3/4
晴後一時薄曇,2010/3/5
雨後時々曇,2010/3/6
雨,2010/3/7
曇時々晴,2010/3/8
曇後雨一時みぞれ,2010/3/9
曇一時雨後晴,2010/3/10
快晴,2010/3/11
晴時々曇,2010/3/12
晴後時々薄曇,2010/3/13
晴時々薄曇,2010/3/14
曇,2010/3/15
晴時々曇,2010/3/16
曇後晴,2010/3/17
薄曇後一時晴,2010/3/18
晴一時雨,2010/3/19
晴後一時薄曇,2010/3/20
晴一時雨,2010/3/21
晴一時薄曇,2010/3/22
曇一時晴,2010/3/23
雨、あられを伴う,2010/3/24
雨,2010/3/25
曇後一時雨,2010/3/26
曇時々晴,2010/3/27
曇,2010/3/28
曇時々雨一時みぞれ,2010/3/29
晴後一時薄曇,2010/3/30
曇一時晴,2010/3/31
曇一時晴,2010/4/1
雨時々曇,2010/4/2
曇後晴,2010/4/3
曇後一時雨,2010/4/4
雨後一時曇,2010/4/5
晴時々曇,2010/4/6
曇後雨,2010/4/7
晴,2010/4/8
薄曇,2010/4/9
晴時々曇,2010/4/10
曇時々晴,2010/4/11
雨一時曇,2010/4/12
晴後薄曇,2010/4/13
晴後曇,2010/4/14
雨後一時曇,2010/4/15
雨,2010/4/16
雨一時雪後晴、あられを伴う,2010/4/17
晴後薄曇,2010/4/18
薄曇一時晴,2010/4/19
曇後雨,2010/4/20
薄曇一時晴,2010/4/21
雨,2010/4/22
雨後時々曇,2010/4/23
晴後一時曇,2010/4/24
快晴,2010/4/25
晴時々薄曇,2010/4/26
曇後雨,2010/4/27
大雨後一時曇,2010/4/28
晴一時曇,2010/4/29
晴後薄曇,2010/4/30
快晴,2010/5/1
快晴,2010/5/2
薄曇,2010/5/3
薄曇,2010/5/4
晴時々薄曇,2010/5/5
薄曇後晴,2010/5/6
曇後雨,2010/5/7
晴時々薄曇,2010/5/8
薄曇一時晴,2010/5/9
曇,2010/5/10
雨後一時曇,2010/5/11
雨一時曇後晴,2010/5/12
晴,2010/5/13
晴後曇,2010/5/14
晴後一時曇,2010/5/15
晴時々曇,2010/5/16
晴時々薄曇,2010/5/17
薄曇時々晴,2010/5/18
曇時々雨,2010/5/19
雨後一時曇,2010/5/20
快晴,2010/5/21
薄曇,2010/5/22
雨一時曇,2010/5/23
雨後一時霧雨、霧を伴う,2010/5/24
晴時々薄曇,2010/5/25
曇後一時雨,2010/5/26
曇後晴一時雨,2010/5/27
晴後一時曇,2010/5/28
曇後雨一時霧雨,2010/5/29
曇,2010/5/30
晴後時々曇,2010/5/31
晴,2010/6/1
快晴,2010/6/2
快晴,2010/6/3
晴後一時薄曇,2010/6/4
曇後晴,2010/6/5
晴後薄曇,2010/6/6
薄曇,2010/6/7
曇一時雨,2010/6/8
雨後曇,2010/6/9
晴,2010/6/10
曇後一時晴,2010/6/11
晴,2010/6/12
曇,2010/6/13
雨,2010/6/14
曇時々晴,2010/6/15
曇時々晴一時雨,2010/6/16
薄曇時々晴,2010/6/17
曇後雨,2010/6/18
曇一時雨,2010/6/19
曇,2010/6/20
曇時々晴,2010/6/21
曇,2010/6/22
雨時々曇,2010/6/23
薄曇後晴,2010/6/24
薄曇,2010/6/25
曇後時々雨,2010/6/26
曇時々雨,2010/6/27
曇後一時雨、雷を伴う,2010/6/28
曇一時雨,2010/6/29
曇後一時晴,2010/6/30
曇後一時雨,2010/7/1
薄曇後晴一時雨,2010/7/2
曇,2010/7/3
曇時々晴後一時雨,2010/7/4
曇時々晴後一時雨,2010/7/5
曇時々雨後一時晴,2010/7/6
曇時々雨,2010/7/7
晴時々薄曇,2010/7/8
曇後雨,2010/7/9
薄曇時々晴,2010/7/10
曇後雨,2010/7/11
雨時々曇,2010/7/12
曇時々雨,2010/7/13
曇時々晴,2010/7/14
曇後晴,2010/7/15
晴一時曇,2010/7/16
晴時々曇,2010/7/17
晴,2010/7/18
晴後薄曇,2010/7/19
薄曇,2010/7/20
晴一時薄曇,2010/7/21
晴,2010/7/22
晴,2010/7/23
晴,2010/7/24
晴後一時曇,2010/7/25
晴時々曇一時雨,2010/7/26
晴,2010/7/27
晴,2010/7/28
雨,2010/7/29
雨時々曇一時晴,2010/7/30
曇後一時晴,2010/7/31
薄曇後一時晴,2010/8/1
曇後一時晴,2010/8/2
晴,2010/8/3
晴一時曇,2010/8/4
晴,2010/8/5
晴一時曇,2010/8/6
晴後一時薄曇,2010/8/7
曇一時雨,2010/8/8
曇時々雨,2010/8/9
雨時々曇後晴,2010/8/10
晴時々曇,2010/8/11
曇後雨,2010/8/12
曇,2010/8/13
曇,2010/8/14
薄曇,2010/8/15
薄曇後一時晴,2010/8/16
晴,2010/8/17
曇時々晴,2010/8/18
曇後晴,2010/8/19
曇,2010/8/20
曇後晴,2010/8/21
晴,2010/8/22
晴,2010/8/23
晴一時曇,2010/8/24
晴時々曇,2010/8/25
晴一時曇,2010/8/26
晴,2010/8/27
晴時々薄曇,2010/8/28
薄曇時々晴,2010/8/29
薄曇後一時晴,2010/8/30
晴,2010/8/31
晴,2010/9/1
薄曇一時晴,2010/9/2
晴後一時薄曇,2010/9/3
晴,2010/9/4
晴時々曇,2010/9/5
晴時々薄曇,2010/9/6
薄曇,2010/9/7
大雨,2010/9/8
曇後晴,2010/9/9
曇後晴,2010/9/10
晴後一時薄曇,2010/9/11
薄曇,2010/9/12
曇時々晴一時雨,2010/9/13
晴時々曇一時雨,2010/9/14
曇一時雨,2010/9/15
大雨一時曇,2010/9/16
曇後晴,2010/9/17
晴後一時薄曇,2010/9/18
薄曇時々晴,2010/9/19
曇時々晴一時雨,2010/9/20
